Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.00.16.955 下午,Total Frames in Take,859,Total Exported Frames,859,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C3500,C3500,C3500,C3540,C3540,C3540,C36D0,C36D0,C36D0,C36F0,C36F0,C36F0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
95,0.791667,-971.995728,314.186218,1516.06958,-1287.40332,330.901215,1536.717285,-1133.640869,1201.535522,1431.658447,-1132.665649,1194.525391,1683.697876,,,,,,,,,,,,,,,,,,,
96,0.8,-971.984802,314.177551,1516.045166,-1287.351196,330.912079,1536.783936,-1133.757813,1201.546143,1431.759766,-1132.525757,1194.510498,1683.801636,,,,,,,,,,,,,,,,,,,
97,0.808333,-971.974243,314.16861,1516.021851,-1287.301636,330.921448,1536.851563,-1133.874756,1201.555908,1431.860107,-1132.38208,1194.495972,1683.904419,,,,,,,,,,,,,,,,,,,
98,0.816667,-971.964233,314.159424,1515.999634,-1287.254883,330.929169,1536.921387,-1133.991333,1201.564819,1431.959961,-1132.235107,1194.482178,1684.006348,,,,,,,,,,,,,,,,,,,
99,0.825,-971.954773,314.150238,1515.978638,-1287.211304,330.935242,1536.994263,-1134.106812,1201.572754,1432.05957,-1132.085938,1194.469604,1684.107422,,,,,,,,,,,,,,,,,,,
100,0.833333,-971.945923,314.141205,1515.958984,-1287.170654,330.939789,1537.070557,-1134.220459,1201.580078,1432.158813,-1131.935181,1194.458252,1684.207764,,,,,,,,,,,,,,,,,,,
101,0.841667,-971.937683,314.132416,1515.941162,-1287.13269,330.942932,1537.150513,-1134.331787,1201.586792,1432.257935,-1131.784424,1194.448608,1684.307739,,,,,,,,,,,,,,,,,,,
102,0.85,-971.930054,314.123962,1515.924805,-1287.097168,330.944763,1537.234009,-1134.440308,1201.593506,1432.356689,-1131.634644,1194.44043,1684.407349,,,,,,,,,,,,,,,,,,,
103,0.858333,-971.922913,314.115845,1515.910645,-1287.063477,330.945404,1537.320801,-1134.545776,1201.600586,1432.455322,-1131.486938,1194.434082,1684.506714,,,,,,,,,,,,,,,,,,,
104,0.866667,-971.916199,314.108093,1515.898438,-1287.031128,330.945007,1537.410156,-1134.648071,1201.608032,1432.553589,-1131.342407,1194.429077,1684.606201,,,,,,,,,,,,,,,,,,,
105,0.875,-971.90979,314.100739,1515.88855,-1286.999756,330.943817,1537.501099,-1134.747192,1201.615967,1432.651611,-1131.202515,1194.425049,1684.705322,,,,,,,,,,,,,,,,,,,
106,0.883333,-971.903503,314.093719,1515.881104,-1286.968994,330.942139,1537.592407,-1134.84314,1201.62439,1432.749634,-1131.067749,1194.421753,1684.804321,,,,,,,,,,,,,,,,,,,
107,0.891667,-971.897339,314.087006,1515.876099,-1286.938843,330.940399,1537.683105,-1134.936035,1201.633057,1432.847412,-1130.938721,1194.418823,1684.902954,,,,,,,,,,,,,,,,,,,
108,0.9,-971.891235,314.080566,1515.873779,-1286.90918,330.938904,1537.772217,-1135.025879,1201.642212,1432.945068,-1130.815796,1194.415771,1685.00061,,,,,,,,,,,,,,,,,,,
109,0.908333,-971.885193,314.074341,1515.874146,-1286.880371,330.938049,1537.858276,-1135.112549,1201.651123,1433.04248,-1130.69873,1194.412598,1685.097534,,,,,,,,,,,,,,,,,,,
110,0.916667,-971.879333,314.068298,1515.877075,-1286.852539,330.93811,1537.940918,-1135.195923,1201.660034,1433.139526,-1130.587402,1194.408936,1685.193237,,,,,,,,,,,,,,,,,,,
111,0.925,-971.873901,314.062408,1515.882446,-1286.825928,330.939331,1538.019287,-1135.275879,1201.668701,1433.236328,-1130.481689,1194.404541,1685.287231,,,,,,,,,,,,,,,,,,,
