Format Version,1.22,Take Name,Walk straight forward LJL 2019-04-16 07.49.43 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.50.41.134 下午,Total Frames in Take,801,Total Exported Frames,801,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA050,CA050,CA050,CA180,CA180,CA180,CA3B0,CA3B0,CA3B0,CA400,CA400,CA400,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
118,0.983333,-160.0242,323.483215,108.271965,136.342041,336.038879,316.71579,-26.40398,1176.001465,358.943298,-37.892624,1198.687866,110.16301,,,,,,,,,,,,,,,,,,,
119,0.991667,-159.825134,323.425323,109.419983,136.860214,334.999969,324.205444,-25.955441,1175.306763,362.451324,-37.662537,1198.198975,113.734032,,,,,,,,,,,,,,,,,,,
120,1,-159.609818,323.377716,110.633484,137.420578,333.983765,331.645142,-25.467247,1174.605713,366.041534,-37.396957,1197.676514,117.389603,,,,,,,,,,,,,,,,,,,
121,1.008333,-159.375183,323.34256,111.918289,138.012421,332.995422,339.017944,-24.93952,1173.901367,369.716309,-37.093517,1197.122192,121.131332,,,,,,,,,,,,,,,,,,,
122,1.016667,-159.117981,323.322235,113.28019,138.624832,332.038086,346.307495,-24.372379,1173.196777,373.477722,-36.749813,1196.53833,124.960289,,,,,,,,,,,,,,,,,,,
123,1.025,-158.834671,323.319336,114.724709,139.247574,331.113129,353.497986,-23.765965,1172.495483,377.327606,-36.363365,1195.927979,128.876938,,,,,,,,,,,,,,,,,,,
124,1.033333,-158.521774,323.336609,116.257095,139.871933,330.220337,360.573944,-23.12048,1171.801147,381.267487,-35.931648,1195.293945,132.881195,,,,,,,,,,,,,,,,,,,
125,1.041667,-158.176208,323.376434,117.882416,140.490967,329.357758,367.52005,-22.436152,1171.117065,385.298706,-35.45229,1194.638916,136.972626,,,,,,,,,,,,,,,,,,,
126,1.05,-157.795441,323.440826,119.605865,141.099228,328.521515,374.321014,-21.713259,1170.446899,389.422272,-34.923141,1193.96582,141.150726,,,,,,,,,,,,,,,,,,,
127,1.058333,-157.37793,323.531219,121.43309,141.692566,327.706573,380.961731,-20.952175,1169.793823,393.639008,-34.342159,1193.276367,145.41507,,,,,,,,,,,,,,,,,,,
