Format Version,1.22,Take Name,Walk straight ZY 2019-04-17 09.31.11 AM_043,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.59.03.441 上午,Total Frames in Take,390,Total Exported Frames,390,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C3FD0,C3FD0,C3FD0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
77,0.641667,-125.897255,354.850067,66.261917,5.460443,1152.881714,235.820053,139.518188,367.087891,101.186241,30.702442,1107.754517,-1.673524,,,,,,,,,,,,,,,,,,,
78,0.65,-125.901817,354.848114,66.228951,5.456572,1152.957886,235.849777,139.49942,367.092468,101.170334,30.77972,1107.764038,-1.607984,,,,,,,,,,,,,,,,,,,
79,0.658333,-125.909058,354.845032,66.195763,5.460108,1153.033813,235.883453,139.48143,367.106323,101.147415,30.855051,1107.774658,-1.539802,,,,,,,,,,,,,,,,,,,
80,0.666667,-125.919014,354.840515,66.162071,5.471635,1153.108276,235.920288,139.46582,367.132294,101.119392,30.928331,1107.786987,-1.471651,,,,,,,,,,,,,,,,,,,
81,0.675,-125.931458,354.834625,66.1278,5.490972,1153.180786,235.959442,139.454025,367.173889,101.087784,30.999285,1107.80188,-1.405407,,,,,,,,,,,,,,,,,,,
82,0.683333,-125.946045,354.827759,66.092514,5.516641,1153.251221,235.999756,139.443436,367.222473,101.054169,31.066935,1107.820557,-1.342828,,,,,,,,,,,,,,,,,,,
83,0.691667,-125.96254,354.820984,66.056564,5.547287,1153.318604,236.040634,139.431305,367.27002,101.019402,31.12985,1107.843506,-1.284622,,,,,,,,,,,,,,,,,,,
84,0.7,-125.981049,354.814728,66.020615,5.582347,1153.383667,236.082474,139.418579,367.320679,100.984055,31.187397,1107.869873,-1.229555,,,,,,,,,,,,,,,,,,,
85,0.708333,-126.001183,354.80777,65.984825,5.620961,1153.446777,236.125824,139.404266,367.367493,100.950966,31.240185,1107.898804,-1.176178,,,,,,,,,,,,,,,,,,,
86,0.716667,-126.022011,354.798462,65.948929,5.661937,1153.508301,236.170746,139.386276,367.401733,100.922623,31.288319,1107.93042,-1.123841,,,,,,,,,,,,,,,,,,,
87,0.725,-126.043571,354.78772,65.912788,5.704654,1153.568237,236.217514,139.364136,367.423676,100.89994,31.331316,1107.964478,-1.071674,,,,,,,,,,,,,,,,,,,
88,0.733333,-126.066254,354.777313,65.875801,5.748641,1153.627808,236.266266,139.33786,367.433746,100.883415,31.369061,1108.001465,-1.018718,,,,,,,,,,,,,,,,,,,
89,0.741667,-126.089287,354.766663,65.836151,5.792426,1153.687134,236.31604,139.306793,367.431458,100.872124,31.401962,1108.04187,-0.964433,,,,,,,,,,,,,,,,,,,
90,0.75,-126.11087,354.754272,65.791817,5.834432,1153.746704,236.366211,139.268784,367.414337,100.863922,31.430487,1108.086304,-0.908553,,,,,,,,,,,,,,,,,,,
