Format Version,1.22,Take Name,Walk straight forward  HJ 2019-04-12 04.00.40 PM_020,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.11.55.902 下午,Total Frames in Take,743,Total Exported Frames,743,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,RTip,RTip,RTip,,,,,,,,,,,,,,,,,,,
,,CEED0,CEED0,CEED0,CEEE0,CEEE0,CEEE0,CEF20,CEF20,CEF20,CF030,CF030,CF030,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
92,0.766667,6.004722,1306.452515,267.721985,175.244278,362.387573,77.985924,13.663795,1297.63208,-4.682496,-165.244293,357.250092,80.554291,,,,,,,,,,,,,,,,,,,
93,0.775,5.412657,1306.334839,268.61441,174.831421,362.362946,79.200546,13.274045,1297.669922,-3.801283,-165.344086,357.167328,80.864159,,,,,,,,,,,,,,,,,,,
94,0.783333,4.815701,1306.215454,269.522003,174.393173,362.332214,80.533272,12.86961,1297.704346,-2.901033,-165.44194,357.081879,81.188873,,,,,,,,,,,,,,,,,,,
95,0.791667,4.215366,1306.093018,270.444855,173.928894,362.295135,81.991173,12.450346,1297.73584,-1.982601,-165.538971,356.993683,81.528854,,,,,,,,,,,,,,,,,,,
96,0.8,3.6136,1305.966553,271.382935,173.438293,362.251465,83.580742,12.016251,1297.764404,-1.046907,-165.636429,356.90271,81.884178,,,,,,,,,,,,,,,,,,,
97,0.808333,3.01269,1305.834473,272.336243,172.92131,362.201141,85.307724,11.567201,1297.790649,-0.094867,-165.735703,356.809113,82.254524,,,,,,,,,,,,,,,,,,,
98,0.816667,2.415229,1305.695435,273.304779,172.37793,362.144257,87.176994,11.102789,1297.814941,0.872589,-165.838013,356.71286,82.639259,,,,,,,,,,,,,,,,,,,
99,0.825,1.82402,1305.547241,274.28833,171.808182,362.081238,89.192215,10.622428,1297.837646,1.854496,-165.944565,356.613953,83.037674,,,,,,,,,,,,,,,,,,,
100,0.833333,1.24189,1305.388306,275.28656,171.212479,362.013031,91.355354,10.12553,1297.858521,2.849876,-166.056458,356.51236,83.449112,,,,,,,,,,,,,,,,,,,
101,0.841667,0.671628,1305.216553,276.29892,170.591873,361.941406,93.666313,9.611471,1297.877563,3.857704,-166.174728,356.407776,83.872993,,,,,,,,,,,,,,,,,,,
102,0.85,0.115917,1305.030029,277.324646,169.94838,361.868866,96.122513,9.079419,1297.894897,4.876904,-166.300186,356.299591,84.308815,,,,,,,,,,,,,,,,,,,
103,0.858333,-0.422797,1304.827148,278.362915,169.285278,361.799225,98.718765,8.528414,1297.910767,5.906408,-166.433411,356.187134,84.755981,,,,,,,,,,,,,,,,,,,
104,0.866667,-0.94235,1304.606323,279.412598,168.607178,361.737671,101.447334,7.957524,1297.925903,6.945193,-166.574661,356.069672,85.213715,,,,,,,,,,,,,,,,,,,
105,0.875,-1.440867,1304.366455,280.472534,167.91983,361.690643,104.298256,7.365817,1297.940918,7.992198,-166.724014,355.946716,85.681122,,,,,,,,,,,,,,,,,,,
106,0.883333,-1.916877,1304.107056,281.541504,167.230057,361.665955,107.259949,6.752295,1297.956177,9.046303,-166.8815,355.817963,86.15728,,,,,,,,,,,,,,,,,,,
107,0.891667,-2.369394,1303.827881,282.618347,166.545547,361.67276,110.320404,6.115857,1297.97229,10.106426,-167.047272,355.68338,86.641426,,,,,,,,,,,,,,,,,,,
108,0.9,-2.797946,1303.529419,283.701996,165.874817,361.721405,113.468391,5.455191,1297.98999,11.171592,-167.22168,355.543182,87.133003,,,,,,,,,,,,,,,,,,,
109,0.908333,-3.202692,1303.212402,284.791626,165.227036,361.823303,116.694702,4.768772,1298.01001,12.240929,-167.40506,355.397614,87.631615,,,,,,,,,,,,,,,,,,,
110,0.916667,-3.584491,1302.878784,285.886475,164.611542,361.990875,119.993317,4.055095,1298.033691,13.313766,-167.597565,355.246857,88.136856,,,,,,,,,,,,,,,,,,,
111,0.925,-3.94476,1302.530518,286.985992,164.037415,362.237061,123.362381,3.312818,1298.062622,14.389733,-167.799133,355.090973,88.648483,,,,,,,,,,,,,,,,,,,
112,0.933333,-4.285206,1302.170288,288.089722,163.513077,362.575104,126.804993,2.540548,1298.098633,15.468806,-168.009476,354.92984,89.16655,,,,,,,,,,,,,,,,,,,
113,0.941667,-4.607694,1301.800415,289.197449,163.046082,363.018066,130.329422,1.73667,1298.144165,16.551287,-168.228302,354.763336,89.69149,,,,,,,,,,,,,,,,,,,
114,0.95,-4.914206,1301.423706,290.309174,162.643021,363.5784,133.949036,0.899509,1298.201172,17.637825,-168.45517,354.591003,90.224022,,,,,,,,,,,,,,,,,,,
115,0.958333,-5.206672,1301.042358,291.425018,162.309647,364.2677,137.681595,0.027526,1298.271362,18.729399,-168.689819,354.412201,90.765068,,,,,,,,,,,,,,,,,,,
116,0.966667,-5.486784,1300.658081,292.545441,162.050934,365.096436,141.547714,-0.880732,1298.356079,19.827187,-168.932144,354.225922,91.31572,,,,,,,,,,,,,,,,,,,
